,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
3142,22-01-0373-46,22-013,10,91,colegio liceo cientafico de oriente,12 avenida 06-017 zona 1 calle al complejo,['59493731'],rony esmeltzer ramos quiaonez,dulce maraa vasquez gonzalez,0,3,2,ABIERTA,1,2,1,JUTIAPA
3143,22-01-0374-46,22-013,10,91,instituto nacional de educacian diversificada ined 2 de junio,"complejo educativo, barrio el condor",['77968382'],rony esmeltzer ramos quiaonez,paola wandaly virgill martanez,0,2,2,ABIERTA,1,2,1,JUTIAPA
3144,22-01-0375-46,22-013,10,91,instituto nacional de educacian diversificada ined 2 de junio,"complejo educativo, barrio el condor",['59113300'],rony esmeltzer ramos quiaonez,kimberly eunice ramirez esteban,0,2,2,ABIERTA,1,5,1,JUTIAPA
3145,22-01-0376-46,22-038,10,91,programa nacional de educacian alternativa -pronea-,complejo educativo barrio el condor,['77908100'],mynor yobany merlos florian,mynor yobany merlos florian,0,2,2,ABIERTA,1,0,0,JUTIAPA
3146,22-01-0381-46,22-003,10,91,centro de integracian de tacnicas educativas -cite-,carretera interamericacana p6 zona 4,['23399760'],remberto recinos sarceao,karla vanesa hernandez villatoro,0,3,2,ABIERTA,1,5,12,JUTIAPA
3147,22-01-0382-46,22-037,10,91,centro de integracian de tacnicas educativas -cite-,carretera interamericacana p6 zona 4,['23399092'],sandra ninneth bonilla archila,silvia eugenia castro castillo,0,3,2,ABIERTA,1,5,12,JUTIAPA
3148,22-01-0386-46,22-003,10,91,instituto profesional jaher,4ta. calle 2-11 zona 3,['77968770'],remberto recinos sarceao,yolanda de jesas rodriguez de leon,0,3,2,ABIERTA,1,5,12,JUTIAPA
3149,22-01-0387-46,22-003,10,91,instituto profesional jaher,4ta. calle 2-11 zona 3,['77968770'],remberto recinos sarceao,yolanda de jesas rodriguez de leon,0,3,2,ABIERTA,1,0,0,JUTIAPA
3150,22-01-0388-46,22-003,10,91,liceo educativo innovador leisar,7a. av. 5-25 zona 3,['78441031'],remberto recinos sarceao,karla yesenia flores lapez,0,3,2,ABIERTA,1,2,1,JUTIAPA
3151,22-01-0389-46,22-001,10,91,instituto tacnico de capacitacian y productividad -intecap-,kilometro 110.4 ca-1 aldea amayito,['77937300'],cecilia isabel aldecoa casasola de castro,marina gonzalez flores,0,3,0,ABIERTA,1,0,1,JUTIAPA
3152,22-01-0390-46,22-030,10,91,centro de educacian extraescolar -ceex- departamental,"complejo educativo, barrio el condor",['77908100'],mynor yobany merlos florian,reyna amarilis barrera alay,0,2,2,ABIERTA,1,0,8,JUTIAPA
3153,22-01-0394-46,22-003,10,91,liceo bethel,ruta 23 aldea jacaro grande,['41607922'],remberto recinos sarceao,deysi sindy florian cardona,0,3,0,ABIERTA,1,4,11,JUTIAPA
3154,22-01-0396-46,22-003,10,91,colegio nuevos horizontes,"caserio villa hermosa, cantan potrero grande",['40444735'],remberto recinos sarceao,estrellita noricelda ramarez cabrera,0,3,0,ABIERTA,1,4,11,JUTIAPA
3155,22-01-0401-46,22-003,10,91,liceo tecnolagico bilingae ganesis,7a. calle y 8a. avenida 7-49 zona 3,['78446178'],remberto recinos sarceao,sandra damira lapez ramarez,0,3,2,ABIERTA,1,4,11,JUTIAPA
3156,22-01-0402-46,22-001,10,91,colegio catalico san francisco,2da. calle 5-98 zona 3,['77253761'],cecilia isabel aldecoa casasola de castro,irma yolanda gutierrez morales,0,3,2,ABIERTA,1,4,11,JUTIAPA
3157,22-01-0404-46,22-001,10,91,colegio particular integral evolucian,"lote 4, sector e. residenciales maraa eugenia",['31003414'],cecilia isabel aldecoa casasola de castro,miguel angel martinez de la vega,0,3,2,ABIERTA,1,4,11,JUTIAPA
3158,22-01-0406-46,22-003,10,91,liceo educativo innovador leisar,"7a. ave. 5-24, barrio el chaparran",['78441031'],remberto recinos sarceao,regnier antonio velasquez donis,0,3,2,ABIERTA,1,4,11,JUTIAPA
3159,22-01-0408-46,22-003,10,91,instituto particular mixto de mercadotecnia y publicidad de oriente -impo-,5a. ave. 7-35 zona 1,['78441530'],remberto recinos sarceao,jorge mario aguilar retana,0,3,2,ABIERTA,1,4,11,JUTIAPA
3160,22-01-0410-46,22-001,10,91,instituto tacnico particular de diversificado intecpadi,5ta. calle 5-43 zona 1,['78440379'],cecilia isabel aldecoa casasola de castro,roni ernesto recinos estrada,0,3,2,ABIERTA,1,4,11,JUTIAPA
3161,22-01-0412-46,22-003,10,91,escuela en ciencias de la comunicacian -ecco-,km. 116-5 carretera interamericana,['78440228'],remberto recinos sarceao,rodabel raos castillo,0,3,2,ABIERTA,1,4,11,JUTIAPA
3162,22-01-0414-46,22-003,10,91,colegio particular mixto eben ezer,7a. calle y 8a. avenida 7-49 zona 3,['34245324'],remberto recinos sarceao,fibi judith lemus hernandez,0,3,2,ABIERTA,1,3,1,JUTIAPA
3163,22-01-0420-46,22-001,10,91,liceo bilingae interamericano jutiapa,barrio interamericano 4-01,,cecilia isabel aldecoa casasola de castro,hilcia asucena ortega zuaiga,0,3,2,ABIERTA,1,2,1,JUTIAPA
3164,22-01-0421-46,22-001,10,91,liceo bilingae interamericano jutiapa,barrio interamericano 4-01,,cecilia isabel aldecoa casasola de castro,heberto anabal corado quiaonez,0,3,2,ABIERTA,1,0,3,JUTIAPA
3165,22-01-0422-46,22-001,10,91,liceo bilingae interamericano jutiapa,barrio interamericano 4-01,['78440074'],cecilia isabel aldecoa casasola de castro,heberto anabal corado quiaonez,0,3,2,ABIERTA,1,4,11,JUTIAPA
3166,22-01-0424-46,22-013,10,91,liceo oriental,"kilometro 116 carretera interamericana, aldea cerro gordo",['30423063'],rony esmeltzer ramos quiaonez,olin rosalina gudiel grijalva,0,3,0,ABIERTA,1,4,11,JUTIAPA
3167,22-01-0426-46,22-003,10,91,colegio el bosque,aldea el chiltepe,['59609909'],remberto recinos sarceao,ingrid carol juarez dominguez,0,3,0,ABIERTA,1,4,11,JUTIAPA
3168,22-01-0429-46,22-003,10,91,colegio evangalico de educacian integral elim,4a. calle 2-05 zona 3,['77272966'],remberto recinos sarceao,yolanda de jesas rodriguez de leon,0,3,2,ABIERTA,1,4,11,JUTIAPA
3169,22-01-0433-46,22-003,10,91,centro de integracian de tacnicas educativas -cite-,"carretera interamericana p6, zona 4",['77252887'],remberto recinos sarceao,karla vanesa hernandez villatoro,0,3,2,ABIERTA,1,4,0,JUTIAPA
3170,22-01-0435-46,22-003,10,91,instituto tecnolagico de computacian de oriente,"8a. calle 4-42 zona 1, barrio latino",['58248045'],remberto recinos sarceao,jonathan gabriel azmitia gonzalez,0,3,2,ABIERTA,1,2,1,JUTIAPA
3171,22-01-0436-46,22-003,10,91,liceo bethel,aldea jicaro grande,['41607922'],remberto recinos sarceao,deysi sindy florian cardona,0,3,0,ABIERTA,1,0,3,JUTIAPA
3172,22-01-0441-46,22-001,10,91,colegio mixto bilingae santa fe,2a. av. 4-28 zona 1,['59194532'],cecilia isabel aldecoa casasola de castro,yeymi liseth lapez marroquan,0,3,2,ABIERTA,1,0,3,JUTIAPA
3173,22-01-0442-46,22-001,10,91,colegio mixto bilingae santa fe,2a. av. 4-28 zona 1,['59194532'],cecilia isabel aldecoa casasola de castro,yeymi liseth lapez marroquan,0,3,2,ABIERTA,1,4,11,JUTIAPA
3174,22-01-0605-46,22-001,10,91,instituto tecnico particular de diversificado -intecpadi-,5ta. calle 5-43 zona 1,['78442296'],cecilia isabel aldecoa casasola de castro,roni ernesto recinos estrada,0,3,2,ABIERTA,1,0,3,JUTIAPA
3175,22-01-0620-46,22-001,10,91,instituto tecnico industrial de oriente,"kilometro 115.5 carretera interamericana, aldea cerro gordo",['77252993'],cecilia isabel aldecoa casasola de castro,lesly karina gomez garcia,0,3,2,ABIERTA,1,0,1,JUTIAPA
3176,22-01-0621-46,22-003,10,91,instituto tecnologico de computacion de oriente,"8va. calle 4-42 zona 1, barrio latino",['58248045'],remberto recinos sarceao,jonathan gabriel azmitia gonzalez,0,3,2,ABIERTA,1,0,1,JUTIAPA
3177,22-01-0627-46,22-001,10,91,colegio particular mixto san miguel,2a. calle 5-98 zona 3,['77270508'],cecilia isabel aldecoa casasola de castro,tania beatriz lapez rivera,0,3,2,ABIERTA,1,5,1,JUTIAPA
3178,22-01-0634-46,,10,91,instituto de bachillerato por madurez jutiapa(fin de semana),,,,,0,3,2,CERRADA TEMPORALMENTE,1,0,3,JUTIAPA
3179,22-01-0664-46,22-003,10,91,escuela en ciencias de la comunicacion ecco,km. 116.5,['78440228'],remberto recinos sarceao,rodabel raos castillo,0,3,2,ABIERTA,1,0,3,JUTIAPA
3180,22-01-0666-46,22-003,10,91,escuela en ciencias de la comunicacion ecco,km. 116.5,['78440228'],remberto recinos sarceao,emilsa liliana paiz villanueva,0,3,2,ABIERTA,1,5,1,JUTIAPA
3181,22-01-0734-46,22-003,10,91,escuela en ciencias de la comunicacion ecco,km. 116.5,['78440228'],remberto recinos sarceao,nancy paola martanez medrano,0,3,2,ABIERTA,1,2,1,JUTIAPA
3182,22-01-1515-46,,10,91,instituto particular mixto de educacion diversificada superacion,,['78442133'],,,0,3,2,CERRADA TEMPORALMENTE,1,2,7,JUTIAPA
3183,22-01-1608-46,22-003,10,91,instituto particular mixto superacion,5a. av. 7-35 zona 1,['78441530'],remberto recinos sarceao,delmy astrid mandez polanco,0,3,2,ABIERTA,1,0,3,JUTIAPA
3184,22-01-1611-46,22-001,10,91,"instituto tecnico particular de diversificado, intecpadi",5a. calle 5-43 zona 1,['78442296'],cecilia isabel aldecoa casasola de castro,roni ernesto recinos estrada,0,3,2,ABIERTA,1,0,3,JUTIAPA
3185,22-01-1613-46,,10,91,"instituto tecnico particular de diversificado, intecpadi",5a. calle 5-43 zona 1,,,,0,3,2,CERRADA TEMPORALMENTE,1,2,1,JUTIAPA
3186,22-01-1997-46,25-000,10,91,instituto guatemalteco de educacion radiofonica (iger),,,sonia haydee reyes monterroso,,0,3,2,CERRADA TEMPORALMENTE,1,2,0,JUTIAPA
3187,22-01-2002-46,22-003,10,91,liceo preuniversitario,kilometro 111 carretera interamericana,['78232524'],remberto recinos sarceao,nancy paola zepeda santos,0,3,0,ABIERTA,1,0,1,JUTIAPA
3188,22-01-2071-46,22-001,10,91,escuela normal de educacion fisica,"8aa. calle zona 1, barrio latino",['78440156'],cecilia isabel aldecoa casasola de castro,javier shmelin hernandez estrada,0,2,2,ABIERTA,1,0,1,JUTIAPA
3189,22-01-2196-46,22-001,10,91,instituto tecnico particular de diversificado intecpadi,5ta. calle 5-43 zona 1,['78442296'],cecilia isabel aldecoa casasola de castro,roni ernesto recinos estrada,0,3,2,ABIERTA,1,0,1,JUTIAPA
3190,22-01-2431-46,22-037,10,91,colegio particular mixto eben ezer,entrada al complejo educativo 0-16 zona 3,['34085046'],sandra ninneth bonilla archila,fibi judith lemus hernandez,0,3,2,ABIERTA,1,3,1,JUTIAPA
3191,22-01-2444-46,22-004,10,91,colegio particular mixto davenport cidetra,aldea las tunas,['78520297'],mara aleida quiaonez y quiaonez,,0,3,0,CERRADA TEMPORALMENTE,1,0,3,JUTIAPA
3192,22-01-2493-46,22-003,10,91,colegio evangelico vida nueva,complejo educativo 0-16 zona 3 barrio el condor,['78441907'],remberto recinos sarceao,esly olimpia vega canaz,0,3,2,ABIERTA,1,5,1,JUTIAPA
3193,22-01-2500-46,22-006,10,91,colegio particular mixto davenport-cidetra,aldea las tunas,['78444200'],rony estuardo sandoval medina,,0,3,0,CERRADA TEMPORALMENTE,1,2,1,JUTIAPA
3194,22-01-2527-46,22-001,10,91,colegio integral evolucion cie,"7a. calle y 8a. avenida 7-49 zona 3, barrio el chaparron",['57313172'],cecilia isabel aldecoa casasola de castro,miguel angel martinez de la vega,0,3,2,ABIERTA,1,0,3,JUTIAPA
3195,22-02-0006-46,22-002,10,58,instituto nacional de educacion diversificada,"1av. 4-54, zona 2",,carlos humberto cruz alay,marta luisa bonilla garcaa,0,2,2,ABIERTA,1,5,1,JUTIAPA
3196,22-02-0016-46,22-037,10,58,liceo bilingae fray amadeo ruano najarro,2a. avenida 2-88 zona 1,['78435491'],sandra ninneth bonilla archila,melanie rocio ruano espaaa,0,3,2,ABIERTA,1,2,1,JUTIAPA
3197,22-02-0017-46,22-037,10,58,colegio particular mixto liceo progreso,"calzada la paz, barrio el bosque",['78435751'],sandra ninneth bonilla archila,nelda judith palma estrada,0,3,2,ABIERTA,1,0,3,JUTIAPA
3198,22-02-0023-46,22-037,10,58,centro educativo municipal el roble,4ta.. calle 1-04 zona 4 barrio el roble,['42199688'],sandra ninneth bonilla archila,viviana yamileth rivera lapez,0,1,2,ABIERTA,1,5,1,JUTIAPA
3199,22-02-0024-46,22-037,10,58,colegio profesional integral -cpi-,"km. 125.5 carretera interamericana, aldea el porvenir",['77254982'],sandra ninneth bonilla archila,lidia luz espino gonzalez,0,3,0,ABIERTA,1,2,1,JUTIAPA
3200,22-02-0026-46,22-037,10,58,colegio particular mixto liceo progreso,calzada la paz,['78455751'],sandra ninneth bonilla archila,nelda judith palma estrada,0,3,2,ABIERTA,1,4,11,JUTIAPA
3201,22-02-1434-46,22-037,10,58,colegio particular mixto liceo progreso,"calzada la paz, barrio el bosque",['78435751'],sandra ninneth bonilla archila,nelda judith palma estrada,0,3,2,ABIERTA,1,2,1,JUTIAPA
3202,22-02-1692-46,22-037,10,58,inst. mixto de diversificado por cooperativa de enseaanza angelina acuaa,"1a. calle 2-82, zona 2",['78434008'],sandra ninneth bonilla archila,orlando eliel moran arana,0,0,2,ABIERTA,1,5,1,JUTIAPA
3203,22-02-2087-46,22-037,10,58,colegio particular mixto liceo progreso,"calzada la paz, barrio el bosque",['78435751'],sandra ninneth bonilla archila,nelda judith palma estrada,0,3,2,ABIERTA,1,0,3,JUTIAPA
3204,22-02-2203-46,22-009,10,58,escuela regional de hoteleria y turismo ecologico,0 calle 1-20 zona 3 edificio teresa de chang 3er nivel,['57167937'],gaudy yadira isabel ixchop ambrocio,,0,3,2,CERRADA TEMPORALMENTE,1,2,1,JUTIAPA
3205,22-02-2204-46,22-009,10,58,escuela regional de hoteleria y turismo ecologico,0 calle 1-20 zona 3 edificio teresa de chang 3er nivel,['57167937'],gaudy yadira isabel ixchop ambrocio,,0,3,2,ABIERTA,1,5,1,JUTIAPA
3206,22-02-2250-46,22-009,10,58,colegio particular mixto monte sion,barrio el bosque,['78435727'],gaudy yadira isabel ixchop ambrocio,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,JUTIAPA
3207,22-02-2460-46,22-037,10,58,liceo evangelico horeb,1a. avenida a 6-43 zona 2,['45358275'],sandra ninneth bonilla archila,wilder porfirio parez lapez,0,3,2,ABIERTA,1,5,1,JUTIAPA
3208,22-03-0011-46,22-010,10,269,instituto nacional de educacion diversificada,barrio el barreal,['41723310'],kevin daniel sandoval salvador,noe hernandez linares hector,0,2,2,ABIERTA,1,5,1,JUTIAPA
3209,22-03-0021-46,22-032,10,269,instituto nacional de educacion diversificada,barrio el barreal,['78883484'],nansi rosmery martinez barrientos de ortiz,marlon danilo ortaz polanco,0,2,2,ABIERTA,1,5,1,JUTIAPA
3210,22-03-0026-46,22-032,10,269,instituto tecnico industrial henry ford,barrio el barreal,['78883379'],nansi rosmery martinez barrientos de ortiz,ludwing ronaldo santos alarcan,0,3,2,ABIERTA,1,0,3,JUTIAPA
3211,22-03-0028-46,22-032,10,269,instituto particular catarineco,barrio la ermita,['53673753'],nansi rosmery martinez barrientos de ortiz,josa daniel palma osorio,0,3,0,ABIERTA,1,5,1,JUTIAPA
3212,22-03-0029-46,22-032,10,269,instituto tecnico industrial henry ford,barrio el barreal,['78883379'],nansi rosmery martinez barrientos de ortiz,ana gabriela mandez ceran,0,3,2,ABIERTA,1,5,1,JUTIAPA
3213,22-03-0030-46,22-032,10,269,instituto tecnico industrial henry ford,barrio el barrial,['78883379'],nansi rosmery martinez barrientos de ortiz,ludwing ronaldo santos alarcan,0,3,2,ABIERTA,1,0,3,JUTIAPA
3214,22-03-0032-46,22-010,10,269,centro educativo municipal de diversificado,aldea horcones,['50312945'],kevin daniel sandoval salvador,farleen saudy rustrian martanez,0,1,0,ABIERTA,1,5,1,JUTIAPA
3215,22-03-0033-46,22-032,10,269,instituto tecnico industrial henry ford,barrio el barreal,['78883379'],nansi rosmery martinez barrientos de ortiz,sucely alejandrina ortaz leiva,0,3,2,ABIERTA,1,2,1,JUTIAPA
3216,22-03-0034-46,22-032,10,269,colegio particular mixto evangalico shalom,barrio la javia,['30042843'],nansi rosmery martinez barrientos de ortiz,josseline stesy barrientos garcaa,0,3,2,ABIERTA,1,5,1,JUTIAPA
3217,22-03-0037-46,22-032,10,269,instituto tacnico industrial henry ford,barrio el barreal,['79143685'],nansi rosmery martinez barrientos de ortiz,ludwing ronaldo santos alarcan,0,3,2,ABIERTA,1,4,11,JUTIAPA
3218,22-03-1943-46,22-010,10,269,liceo santa catarina,barrio el centro,['78883148'],kevin daniel sandoval salvador,,0,3,2,CERRADA TEMPORALMENTE,1,5,1,JUTIAPA
3219,22-03-2317-46,22-032,10,269,instituto tecnico industrial henry ford,barrio el barreal,['78883379'],nansi rosmery martinez barrientos de ortiz,ana gabriela mandez ceran,0,3,2,ABIERTA,1,0,1,JUTIAPA
3220,22-04-0023-46,22-011,10,1,instituto nacional de educacion diversificada,barrio tecuan,['53579413'],ruth carolina sanabria orellana,hugo leonel noguera aguilar,0,2,2,ABIERTA,1,5,1,JUTIAPA
3221,22-04-0030-46,22-012,10,1,colegio particular mixto aguablanquense,barrio las casitas,['56250674'],yelbely roxana vega donado,donald wilfredo aguirre guerra,0,3,2,ABIERTA,1,0,3,JUTIAPA
3222,22-04-0035-46,22-011,10,1,liceo juan pablo ii,barrio el centro,['78683457'],ruth carolina sanabria orellana,kinverly de maraa orellana beltran,0,3,2,ABIERTA,1,5,1,JUTIAPA
3223,22-04-0047-46,22-011,10,1,liceo juan pablo ii,barrio el centro,['47399729'],ruth carolina sanabria orellana,carlos osmin orellana vicente,0,3,2,ABIERTA,1,4,11,JUTIAPA
3224,22-04-2085-46,22-012,10,1,instituto diversificado por cooperativa,agua blanca,['49494159'],yelbely roxana vega donado,erika piedad guerra mandez,0,0,2,ABIERTA,1,5,1,JUTIAPA
3225,22-04-2086-46,22-012,10,1,colegio particular mixto aguablanquense,agua blanca,['78683296'],yelbely roxana vega donado,javier de jesas lemus alarcan,0,3,2,ABIERTA,1,5,1,JUTIAPA
3226,22-05-0024-46,22-016,10,7,instituto nacional de educacion diversificada,barrio central,['56947315'],lesvia yadira oliva teo de aldana,zoila elena martanez trujillo,0,2,2,ABIERTA,1,2,1,JUTIAPA
3227,22-05-0044-46,22-002,10,7,colegio integral sagrada familia,"2 calle y 6a. av. zon 2, barrio central",['78460481'],carlos humberto cruz alay,maraa mercedes garcaa vega,0,3,2,ABIERTA,1,5,1,JUTIAPA
3228,22-05-0053-46,22-016,10,7,colegio particular mixto integral joshua,"casa no. 27, barrio la federal",,lesvia yadira oliva teo de aldana,gaudy yadira ixchop ambrocio,0,3,2,ABIERTA,1,5,1,JUTIAPA
3229,22-05-0057-46,22-017,10,7,instituto particular mixto maraa chinchilla,barrio la federal,['78457668'],sandra patricia lopez de cambara,silvia ernestina martanez navas,0,3,2,ABIERTA,1,0,3,JUTIAPA
3230,22-05-0058-46,22-017,10,7,instituto nacional de educacian diversificada,barrio central,['56947315'],sandra patricia lopez de cambara,zoila elena martanez trujillo,0,2,2,ABIERTA,1,5,1,JUTIAPA
3231,22-05-0061-46,22-017,10,7,colegio integral sagrada familia,barrio el calvario,['78460481'],sandra patricia lopez de cambara,laura yubixa monroy,0,3,2,ABIERTA,1,0,3,JUTIAPA
3232,22-05-0062-46,22-009,10,7,escuela tecnica vocacional,km. 147.5 carretera interamericana,['78459883'],gaudy yadira isabel ixchop ambrocio,helen roxana palma centes,0,3,2,CERRADA TEMPORALMENTE,1,0,1,JUTIAPA
3233,22-05-0063-46,22-017,10,7,liceo tiucal,aldea tiucal,['58248115'],sandra patricia lopez de cambara,dany obed linares zepeda,0,3,0,ABIERTA,1,2,1,JUTIAPA
3234,22-05-0065-46,22-009,10,7,escuela tanica vocacional,km. 147 147.50 carretera interamericana,['78459883'],gaudy yadira isabel ixchop ambrocio,helen roxana palma centes,0,3,2,ABIERTA,1,2,1,JUTIAPA
3235,22-05-0071-46,22-009,10,7,centro educativo de informatica,barrio la democracia,['58538798'],gaudy yadira isabel ixchop ambrocio,astrid rocao salazar garcaa,0,3,2,ABIERTA,1,4,11,JUTIAPA
3236,22-05-0073-46,22-017,10,7,instituto particular mixto maraa chinchilla,barrio la federal,['78457668'],sandra patricia lopez de cambara,silvia ernestina martanez navas,0,3,2,ABIERTA,1,4,11,JUTIAPA
3237,22-05-0077-46,22-017,10,7,instituto tacnico industrial henry ford,barrio la paz,['50187691'],sandra patricia lopez de cambara,nestor gonzalo rodraguez colindres,0,3,2,ABIERTA,1,4,11,JUTIAPA
